"Sample ID","Grab ID","Profile ID","Sample Number","Collect DateTime","Depth (m)","Site Type","Area","Locator","Site","Parameter","Value","Units","QualityId","Lab Qualifier","MDL","RDL","Text Value","Sample Info","Steward Note","Replicates","Replicate Of","Method","Date Analyzed","Data Source"
"212491","212491","85084","L79955-3","08/24/2022 08:41:00 AM","186.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Dissolved Oxygen, Field","5.4","mg/L","1",,"0.5","1",,,,,,"CTD","08/24/2022","KCEL"
"207135","207135","84176","L79081-6","05/11/2022 09:38:00 AM","5.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Light Intensity (PAR)","45.4","umol/sm2","1",,,,,,,,,"CTD","05/11/2022","KCEL"
"207139","207139","84181","L79202-10","06/01/2022 10:01:00 AM","24.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Total Suspended Solids","6","mg/L","1","<RDL","1","20",,,,,,"SM2540-D","06/02/2022","KCEL"
"227142","227142","88527","L83498-15","04/10/2024 02:40:00 PM","11.60","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Salinity, Field","27.8","PSS","1",,,,,,,,,"CTD","04/10/2024","KCEL"
"219335","219335","86987","L82281-1","09/13/2023 08:56:00 AM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Nitrite + Nitrate Nitrogen","0.0616","mg/L","1",,"0.01","0.04",,,,,,"SM4500-NO3-F","09/15/2023","KCEL"
"216043","216043","86270","L81632-1","06/14/2023 08:55:00 AM","0.92","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Temperature","14.3","deg C","1",,,,,,,,,"CTD","06/14/2023","KCEL"
"227140","227140","88514","L84130-8","07/10/2024 11:40:00 AM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll, Field","0.47","ug/L","1",,"0.06","0.12",,,,,,"CTD","07/10/2024","KCEL"
"227182","227182","88516","L83260-2","02/13/2024 02:34:00 PM","4.90","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Salinity, Field","26.7","PSS","1",,,,,,,,,"CTD","02/13/2024","KCEL"
"206016","206016","83982","L78993-15","04/20/2022 01:08:00 PM","10.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Chlorophyll, Field","8.4","ug/L","1",,"0.06","0.12",,,,,,"CTD","04/20/2022","KCEL"
"212457","212457","84744","L79610-3","07/27/2022 10:47:00 AM","186.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Light Intensity (PAR)","0","umol/sm2","1",,,,,,,,,"CTD","07/27/2022","KCEL"
"207145","207145","84185","L79202-5","06/01/2022 02:30:00 PM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Density","1015.51","kg/m3","1",,,,,,,,,"CTD","06/01/2022","KCEL"
"212475","212475","84596","L79585-9","07/13/2022 12:08:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Salinity, Field","27.3","PSS","1",,,,,,,,,"CTD","07/13/2022","KCEL"
"212466","212466","84745","L79610-15","07/27/2022 12:59:00 PM","10.10","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Silica","3.66","mg/L","1",,"0.05","0.1",,,,,,"WHITLEDGE 1981","07/28/2022","KCEL"
"229419","229419","88979","L84824-10","10/16/2024 01:53:00 PM","25.90","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Silica","4.46","mg/L","1",,"0.05","0.2",,,,,,"WHITLEDGE 1981","10/17/2024","KCEL"
"230723","230723","89296","L85195-14","12/09/2024 01:15:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Surface Light Intensity (PAR)","376","umol/sm2","1",,,,,,,,,"CTD","12/09/2024","KCEL"
"229407","229407","88981","L84824-12","10/16/2024 01:16:00 PM","4.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Pheophytin a","2.9","ug/L","1","<RDL","1.1","4.52",,,,,,"EPA445.0","11/01/2024","KCEL"
"219346","219346","86973","L82528-10","10/11/2023 12:23:00 PM","24.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Orthophosphate Phosphorus","0.122","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","10/13/2023","KCEL"
"229409","229409","88977","L84312-11","08/14/2024 02:02:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Total Suspended Solids","3.6","mg/L","1",,"0.5","2",,,,,,"SM2540-D","08/21/2024","KCEL"
"211212","211212","85088","L80234-11","09/28/2022 12:38:00 PM","0.95","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Total Nitrogen","0.303","mg/L","1",,"0.05","0.1",,,,,,"SM4500-N-C S","10/03/2022","KCEL"
"219293","219293","86955","L82763-1","11/07/2023 10:02:00 AM","0.84","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Chlorophyll, Field","0.94","ug/L","1",,"0.06","0.12",,,,,,"CTD","11/07/2023","KCEL"
"219352","219352","86978","L82637-9","10/25/2023 11:22:00 AM","5.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Light Transmissivity","83.7","% light","1",,"0.01","0.02",,,,,,"CTD","10/25/2023","KCEL"
"215031","215031","85993","L81134-6","03/29/2023 10:55:00 AM","5.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Light Transmissivity","85.1","% light","1",,"0.01","0.02",,,,,,"CTD","03/29/2023","KCEL"
"219255","219255","86964","L81944-3","07/26/2023 09:39:00 AM","185.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Nitrite + Nitrate Nitrogen","0.327","mg/L","1",,"0.01","0.04",,,,,,"SM4500-NO3-F","08/02/2023","KCEL"
"207133","207132","84169","L79081-4","05/11/2022 10:26:00 AM","190.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Chlorophyll, Field","0.35","ug/L","1",,"0.06","0.12",,,,,,"CTD","05/11/2022","KCEL"
"227144","227144","88515","L83916-7","06/12/2024 09:34:00 AM","9.70","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Dissolved Oxygen, Field","7","mg/L","1",,"0.5","1",,,,,,"CTD","06/12/2024","KCEL"
"226891","226891","88469","L83104-3","01/23/2024 11:02:00 AM","191.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Total Nitrogen","0.457","mg/L","1",,"0.05","0.2",,,,,,"SM4500-N-C S","01/31/2024","KCEL"
"206023","206023","83666","L78512-5","02/03/2022 12:17:00 PM","5.40","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Surface Light Intensity (PAR)","402","umol/sm2","1",,,,,,,,,"CTD","02/03/2022","KCEL"
"212552","212552","85485","L80539-15","12/14/2022 12:35:00 PM","13.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Ammonia Nitrogen","0.029","mg/L","1",,"0.002","0.01",,,,,,"KEROUEL & AMINOT 1997","12/15/2022","KCEL"
"206030","206030","83672","L78512-9","02/03/2022 12:34:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEPNN001","Penn Cove - ECY PNN001","Light Transmissivity","81.4","% light","1",,"0.01","0.02",,,,,,"CTD","02/03/2022","KCEL"
"206029","206029","83877","L78829-2","03/30/2022 08:56:00 AM","5.10","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Chlorophyll, Field","5.1","ug/L","1",,"0.06","0.12",,,,,,"CTD","03/30/2022","KCEL"
"215035","215035","85991","L80958-9","02/15/2023 12:28:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Ammonia Nitrogen","0.0037","mg/L","1","<RDL","0.002","0.01",,,,,,"KEROUEL & AMINOT 1997","02/17/2023","KCEL"
"212559","212559","85487","L80539-8","12/14/2022 12:08:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Orthophosphate Phosphorus","0.0724","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","12/15/2022","KCEL"
"211228","211228","85103","L80360-1","10/26/2022 08:59:00 AM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Pheophytin a","0.692","ug/L","1",,"0.17","0.35",,,,,,"EPA445.0","11/07/2022","KCEL"
"216051","216050","86256","L81718-4","06/27/2023 08:53:00 AM","189.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Density","1023.9","kg/m3","1",,,,,,,,,"CTD","06/27/2023","KCEL"
"216070","216070","86263","L81632-13","06/14/2023 11:56:00 AM","1.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Silica","2.42","mg/L","1",,"0.05","0.2",,,,,,"WHITLEDGE 1981","06/16/2023","KCEL"
"219281","219281","86999","L81944-9","07/26/2023 12:49:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll a","16.8","ug/L","1",,"0.05","0.2",,,,,,"EPA 445.0","08/17/2023","KCEL"
"229407","229407","88981","L84824-12","10/16/2024 01:16:00 PM","4.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Total Nitrogen","0.13","mg/L","1","<RDL","0.05","0.2",,,,,,"SM4500-N-C S","10/23/2024","KCEL"
"212561","212561","85490","L80752-1","01/11/2023 10:51:00 AM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Chlorophyll, Field","0.92","ug/L","1",,"0.06","0.12",,,,,,"CTD","01/11/2023","KCEL"
"206777","206777","84176","L79081-5","05/11/2022 09:39:00 AM","0.91","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Density","1011.73","kg/m3","1",,,,,,,,,"CTD","05/11/2022","KCEL"
"227109","227109","88509","L83498-5","04/10/2024 10:12:00 AM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Ammonia Nitrogen","0.0324","mg/L","1",,"0.002","0.01",,,,,,"KEROUEL & AMINOT 1997","04/11/2024","KCEL"
"219278","219278","86967","L82281-12","09/13/2023 12:54:00 PM","3.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Chlorophyll a","4.02","ug/L","1",,"0.05","0.2",,,,,,"EPA 445.0","09/25/2023","KCEL"
"211228","211228","85103","L80360-1","10/26/2022 08:59:00 AM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Chlorophyll, Field","0.96","ug/L","1",,"0.06","0.12",,,,,,"CTD","10/26/2022","KCEL"
"215065","215065","85996","L81078-11","03/15/2023 01:25:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Orthophosphate Phosphorus","0.022","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","03/16/2023","KCEL"
"230731","230731","89298","L85195-5","12/09/2024 09:44:00 AM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Secchi Transparency","0.4","m","1",,,,,,,,,"NONE","12/09/2024","KCEL"
"219303","219303","87001","L81937-6","07/12/2023 10:44:00 AM","5.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Total Nitrogen","0.36","mg/L","1",,"0.05","0.2",,,,,,"SM4500-N-C S","07/20/2023","KCEL"
"211227","211227","85079","L80455-13","11/08/2022 12:47:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Total Nitrogen","0.363","mg/L","1",,"0.05","0.1",,,,,,"SM4500-N-C S","11/09/2022","KCEL"
"227103","227103","88506","L83498-12","04/10/2024 02:52:00 PM","2.20","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Salinity","25","PSS","1",,"2","3",,,,,,"SM2520-B","05/03/2024","KCEL"
"229386","229386","88984","L84824-3","10/16/2024 08:55:00 AM","186.60","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Temperature","11.6","deg C","1",,,,,,,,,"CTD","10/16/2024","KCEL"
"205451","205451","83854","L78658-8","03/01/2022 12:43:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEPNN001","Penn Cove - ECY PNN001","Silica","1.04","mg/L","1",,"0.05","0.1",,,,,,"WHITLEDGE 1981","03/03/2022","KCEL"
"216031","216031","86259","L81232-6","05/10/2023 10:12:00 AM","5.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Density","1021.49","kg/m3","1",,,,,,,,,"CTD","05/10/2023","KCEL"
"219363","219363","86955","L82763-3","11/07/2023 09:53:00 AM","186.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Light Intensity (PAR)","0.1","umol/sm2","1",,,,,,,,,"CTD","11/07/2023","KCEL"
"229379","229379","88989","L84312-8","08/14/2024 01:22:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Total Nitrogen","0.14","mg/L","1","<RDL","0.05","0.2",,,,,,"SM4500-N-C S","08/22/2024","KCEL"
"230727","230726","89300","L85195-4","12/09/2024 08:27:00 AM","187.60","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Ammonia Nitrogen",,"mg/L","1","<MDL","0.002","0.01",,,,,,"KEROUEL & AMINOT 1997","12/11/2024","KCEL"
"216037","216037","86261","L81609-6","05/25/2023 10:31:00 AM","5.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Total Suspended Solids","1.9","mg/L","1","<RDL","0.5","10",,,,,,"SM2540-D","06/01/2023","KCEL"
"212487","212487","85076","L79955-12","08/24/2022 12:35:00 PM","3.50","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Chlorophyll a","20.5","ug/L","1",,"0.05","0.1",,,,,,"EPA 445.0","08/31/2022","KCEL"
"219243","219243","86979","L82281-14","09/13/2023 12:41:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Chlorophyll a","30.5","ug/L","1",,"0.05","0.2",,,,,,"EPA 445.0","09/25/2023","KCEL"
"221266","221266","87417","L82802-13","12/20/2023 12:33:00 PM","0.99","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Secchi Transparency","6.5","m","1",,,,,,,,,"NONE","12/20/2023","KCEL"
"227155","227155","88519","L83649-14","05/15/2024 01:51:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Total Suspended Solids","2.7","mg/L","1","<RDL","0.5","10",,,,,,"SM2540-D","05/23/2024","KCEL"
"215040","215040","85993","L81134-7","03/29/2023 10:53:00 AM","10.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Silica","3.01","mg/L","1",,"0.05","0.2",,,,,,"WHITLEDGE 1981","04/06/2023","KCEL"
"216059","216059","86258","L81609-4","05/25/2023 08:56:00 AM","190.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Orthophosphate Phosphorus","0.0783","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","06/07/2023","KCEL"
"207662","207662","84297","L79383-11","06/15/2022 12:08:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Pheophytin a","1.4","ug/L","1","<RDL","1.1","2.21",,,,,,"EPA445.0","06/22/2022","KCEL"
"219233","219233","86997","L81718-14","06/27/2023 12:38:00 PM","5.10","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Nitrite + Nitrate Nitrogen","0.0789","mg/L","1",,"0.01","0.04",,,,,,"SM4500-NO3-F","06/29/2023","KCEL"
"219237","219237","86993","L81718-6","06/27/2023 10:16:00 AM","5.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Surface Light Intensity (PAR)","753","umol/sm2","1",,,,,,,,,"CTD","06/27/2023","KCEL"
"231099","231099","89437","L85267-12","01/15/2025 12:25:00 PM","3.90","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Chlorophyll, Field","1","ug/L","1",,"0.06","0.12",,,,,,"CTD","01/15/2025","KCEL"
"229401","229401","88986","L84824-13","10/16/2024 01:41:00 PM","0.90","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Light Transmissivity","65","% light","1",,"0.01","0.02",,,,,,"CTD","10/16/2024","KCEL"
"207139","207139","84181","L79202-10","06/01/2022 10:01:00 AM","24.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Temperature","8.69","deg C","1",,,,,,,,,"CTD","06/01/2022","KCEL"
"227153","227153","88517","L83498-8","04/10/2024 02:28:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Secchi Transparency","5.8","m","1",,,,,,,,,"NONE","04/10/2024","KCEL"
"219293","219293","86955","L82763-1","11/07/2023 10:02:00 AM","0.84","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Temperature","11.6","deg C","1",,,,,,,,,"CTD","11/07/2023","KCEL"
"229386","229386","88984","L84824-3","10/16/2024 08:55:00 AM","186.60","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Light Transmissivity","62.3","% light","1",,"0.01","0.02",,,,,,"CTD","10/16/2024","KCEL"
"215068","215068","85992","L81134-12","03/29/2023 02:02:00 PM","4.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Nitrite + Nitrate Nitrogen","0.217","mg/L","1",,"0.01","0.04",,,,,,"SM4500-NO3-F","03/30/2023","KCEL"
"219231","219231","86959","L81718-12","06/27/2023 12:52:00 PM","4.10","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Surface Light Intensity (PAR)","2190","umol/sm2","1",,,,,,,,,"CTD","06/27/2023","KCEL"
"209582","209582","84745","L79610-13","07/27/2022 01:01:00 PM","1.10","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Orthophosphate Phosphorus","0.0533","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","07/28/2022","KCEL"
"219265","219265","86958","L82763-12","11/07/2023 12:16:00 PM","5.00","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Orthophosphate Phosphorus","0.0638","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","11/09/2023","KCEL"
"227115","227115","88501","L83916-1","06/12/2024 03:38:00 PM","1.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Dissolved Oxygen, Field","11.4","mg/L","1",,"0.5","1",,,,,,"CTD","06/12/2024","KCEL"
"219300","219300","86968","L82037-3","08/16/2023 08:46:00 AM","187.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Nitrite + Nitrate Nitrogen","0.289","mg/L","1",,"0.01","0.04",,,,,,"SM4500-NO3-F","08/18/2023","KCEL"
"219359","219359","86974","L82037-5","08/16/2023 10:08:00 AM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Ammonia Nitrogen","0.0037","mg/L","1","<RDL","0.002","0.01",,,,,,"KEROUEL & AMINOT 1997","08/18/2023","KCEL"
"227149","227149","88500","L84130-7","07/10/2024 03:30:00 PM","7.70","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Density","1022.11","kg/m3","1",,,,,,,,,"CTD","07/10/2024","KCEL"
"216071","216071","86263","L81632-14","06/14/2023 11:55:00 AM","5.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Orthophosphate Phosphorus","0.0554","mg/L","1",,"0.005","0.01",,,,,,"SM4500-P-F S","06/16/2023","KCEL"
"212519","212519","85083","L80320-15","10/12/2022 12:20:00 PM","12.00","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Light Intensity (PAR)","13.7","umol/sm2","1",,,,,,,,,"CTD","10/12/2022","KCEL"
"215039","215039","85991","L80958-8","02/15/2023 12:28:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Chlorophyll a","15.6","ug/L","6","JG","0.05","0.1",,,"CLB",,,"EPA 445.0","02/28/2023","KCEL"
"231999","231999","89650","L85602-10","03/12/2025 11:42:00 AM","23.40","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Surface Light Intensity (PAR)","883","umol/sm2","1",,,,,,,,,"CTD","03/12/2025","KCEL"
"219370","219370","86975","L82110-5","08/29/2023 10:30:00 AM","1.10","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Dissolved Oxygen, Field","7.3","mg/L","1",,"0.5","1",,,,,,"CTD","08/29/2023","KCEL"
"207648","207648","84275","L79041-2","04/27/2022 09:07:00 AM","5.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Density","1019.06","kg/m3","1",,,,,,,,,"CTD","04/27/2022","KCEL"
"212482","212481","85080","L79796-4","08/11/2022 12:12:00 PM","184.00","Marine Offshore","Whidbey","SARATOGACH","Saratoga Passage - SW Camano Head","Light Transmissivity","67.1","% light","1",,"0.01","0.02",,,,,,"CTD","08/11/2022","KCEL"
"219264","219264","86975","L82110-6","08/29/2023 10:29:00 AM","5.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Density","1021.21","kg/m3","1",,,,,,,,,"CTD","08/29/2023","KCEL"
"211234","211234","85071","L79955-5","08/24/2022 10:04:00 AM","1.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Chlorophyll a","2.45","ug/L","1",,"0.05","0.1",,,,,,"EPA 445.0","08/31/2022","KCEL"
"219321","219321","86980","L82110-8","08/29/2023 12:11:00 PM","1.00","Marine Offshore","Whidbey","PENNCOVEENT","Penn Cove entrance","Nitrite + Nitrate Nitrogen","0.014","mg/L","1","<RDL","0.01","0.04",,,,,,"SM4500-NO3-F","08/31/2023","KCEL"
"231546","231546","89580","L85424-12","02/26/2025 01:29:00 PM","4.50","Marine Offshore","Whidbey","PENNCOVECW","Penn Cove - Coupeville wharf","Density","1020.03","kg/m3","1",,,,,,,,,"CTD","02/26/2025","KCEL"
"227097","227097","88522","L84130-15","07/10/2024 11:22:00 AM","12.80","Marine Offshore","Whidbey","PENNCOVEWEST","Penn Cove - west end","Silica","3.58","mg/L","1",,"0.05","0.2",,,,,,"WHITLEDGE 1981","07/11/2024","KCEL"
"231535","231535","89567","L85424-6","02/26/2025 10:14:00 AM","5.00","Marine Offshore","Whidbey","PSUSANBUOY","Port Susan - Stillaguamish buoy","Light Transmissivity","45.4","% light","1",,"0.01","0.02",,,,,,"CTD","02/26/2025","KCEL"
